customer_text,response_text,intent
@AmazonHelp Please do it fast,"@118231 Further, we wouldn't be able to offer any additional insight/ info in this regard. Appreciate your understanding. (3/3) ^SV",general_query
@AmazonHelp Please do it fast,"@118231 As this is account related, our specialist team are the best ones to assist you.  (2/3) ^SV",general_query
@AmazonHelp Please do it fast,"@118231 I get your concern, Hussain. As requested, please reply to the correspondence sent by our specialist team. (1/3) ^SV",general_query
@AmazonHelp Not received any email,@118231 email from our account specialist team regarding the same. Request you to respond to that email for any assistance. 2/2 ^NK,general_query
@AmazonHelp Not received any email,"@118231 I get your concern, Hussain. All the account related issues are handled by our accounts team. You should've received an 1/2 ^NK",general_query
@AmazonHelp Done that. Was told I would definitely have it by 9pm yesterday &amp; it's still not been delivered!!!!,"@118232 Just to confirm, what's the current tracking information listed for your order here: https://t.co/aaDyEz1VgE ^HC",delivery_issue
"@AmazonHelp Not in the mailbox, not on the porch, not in my house, not at the neighbors. This was a Prime order, late/lost again.",@118235 I'm sorry those steps didn't help! Who was the carrier for this order? You can check here: https://t.co/Y5jpI9gRhE ^BL,order_issue
"@AmazonHelp Carrier: AMZL US, Tracking #: TBA516106123000","@118235 I'd like someone from my team to check into this. When you can, please drop your details here: https://t.co/jNvrqbIPwn ^BL",general_query
"@AmazonHelp お忙しい中、丁寧にありがとうございます。
申告窓口へ報告します。(｀_´)ゞ","@118236 お手数おかけしますが、よろしくお願いします。
最近、Amazonを騙るフィッシングが増えているようでございますので、ご注意くださいませ(*´︶`*) TY",general_query
"@AmazonHelp いえいえ、Amazonさんこそとばっちりの迷惑かけられてお疲れ様ですm(__)m 

詐欺軍団はあの手この手で迷惑極まりないですねヽ(`Д´)ﾉﾌﾟﾝﾌﾟﾝ","@118236 あたたかいお言葉、ありがとうございます(*ﾉωﾉ)
色々な種類のフィッシングなどがあるようなので、ご注意いただき、何かご不明な点があれば、ご遠慮なくお声がけください！
今後も、Amazonをよろしくお願いします(o*。_。)oペコッ TY",general_query
@AmazonHelp Lol that's not my real name. But basically yeah they won't just leave it at my front door. Tomorrow's the final attempt.,"@118238 Hi, not Hugh:) Who is the carrier for this delivery? You can find this information here: https://t.co/Y5jpI9gRhE  ^LM",contact_support
@AmazonHelp Many times..Always got them saying well deliver it by deadline...I hate your service now,@118356 Sorry about the delay with the order. Please share your details here: https://t.co/GIJyeYqKE0 and we'll check this. ^KA,general_query
@AmazonHelp It's point less to actually fill this form.Since you always give me those replies with I'll personally follow up and stuff..,@118356 details through the link provided above so that we can look into the issue. 2/2 ^SH,general_query
@AmazonHelp It's point less to actually fill this form.Since you always give me those replies with I'll personally follow up and stuff..,@118356 Twitter is a social media platform we'll not be able to access any of your account/order details. Please share your 1/2 ^SH,general_query
@AmazonHelp I already emailed y’all.,"@118498 I'm sorry about the link. For a faster response, contact us by phone here: https://t.co/jzvkhdlrK5 without signing in. ^BE",general_query
@AmazonHelp Is that a 24 hr line,@118498 Yes. Our main customer service line is open 24 hours a day. ^LJ,general_query
@AmazonHelp Nah. Just answer my question please.,"@118501 From the Kindle app, go to More, tap on Settings, tap on Push notifications to enable or disable the notifications. ^SE",general_query
"@AmazonHelp Uff, I am continuously trying to tell you that I have already replied and a 24 hr tat for receiving call was given which​ U have failed on",@118505 If you've already replied to the email sent by our team. I'm sure our team will reach out to you soon with an update. ^VM,contact_support
@AmazonHelp Rather than wasting time here can you please check with your team &amp; confirm whether they have responded. Use basic communication skills Sir,"@118505 We're currently working on your issue, we'll contact you soon. Keep an eye on your mailbox. ^ZH",general_query
@AmazonHelp 24 hrs tat was given on written mail on 29th Oct to receive a call but no response since last 60 hrs.Hence we say quality of Amazon has gone,"@118505 If you had replied to the email, you must've received a correspondence from us, Darshan. Please check. ^HD",contact_support
"@AmazonHelp I have replied Sir, try and understand the gratitude of this event. You are exposing yourself in bad light","@118505 Apologies, thank you for replying to the email. We'll get back on this soon. Appreciate your patience. ^BS",general_query
@AmazonHelp I have checked all my mails and had received your last mail on 29th stating you will receive an update in next 24 hrs. No revert received,"@118505 I do understand, however, please revert to the same email so that we can get this sorted. ^HN",general_query
"@AmazonHelp I have replied to it many and still have not received any response, sending you a legal notification for closing this fraud business",@118505 Sorry for the trouble you've had. Kindly reply to the email you've received from our team &amp; we'll look into this further.^MM,general_query
"@AmazonHelp Nobody has called till now, why are you sending fake replies",@118505 Sorry for the stretch. Please reply to the email you've received from our Social media team and we'll get back. ^KA,contact_support
@AmazonHelp Please reply with necessary resolution...,@118505 email ID. Kindly check it here: https://t.co/8DAc10S7ww. 2/2 ^RS,general_query
@AmazonHelp Please reply with necessary resolution...,"@118505 Our Specialist team will reach out to you, once they do, you'll be able to see the correspondence to your registered 1/2 ^RS",general_query
@AmazonHelp I have replied dozen of times first check then reply. So silly,@118505 Thanks for writing back to us. Our specialist team will contact you with an update on your issue soon. Please wait. ^ZH,general_query
"@AmazonHelp Message from Rahul from Social Media team.
Upon checking your order I see that issue is being handled by Executive Customer Relations team.","@118505 As requested, please respond on the requested email and our specialist team will reach out to you. ^HK",contact_support
@AmazonHelp Can you please update over this quickly,"@118505 We've sent a correspondence to your registered email address, request you to check the same. ^SH",general_query
@AmazonHelp I had replied almost as soon as you posted about the email and sent it. I want to know what action has been taken on my complaint.,"@118701 Sorry to know about the delivery issue. As you've confirmed sharing your details, you should've received an email from (1/2)^KA",general_query
@AmazonHelp I had replied almost as soon as you posted about the email and sent it. I want to know what action has been taken on my complaint.,"@118701 our team. Please check and reply, we'll get back. You may check the email here: https://t.co/NTkrxpsbHJ (2/2) ^KA",general_query
@AmazonHelp 6 different emails about the same order and none actually resolve the issue. You should be quite ashamed.,@118701 Please reply to the email received from our team. We will check and connect with you accordingly. ^RW,order_issue
@AmazonHelp the last email i got was the transcript of the last chat that i requested.. you want me to reply to that??,@118701 Sorry about the order cancellation. Please reply to the email you've received from our Social media team and we'll get back. ^KA,general_query
